,id,year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,name
6072,6072,2013,1,7,2129.0,2130,-1.0,2338.0,2,-24.0,B6,97,N585JB,JFK,DEN,230.0,1626,21,30,2013-01-07 21:00:00,JetBlue Airways
6073,6073,2013,1,7,2132.0,2135,-3.0,27.0,36,-9.0,B6,11,N566JB,JFK,FLL,148.0,1069,21,35,2013-01-07 21:00:00,JetBlue Airways
6074,6074,2013,1,7,2134.0,2135,-1.0,19.0,50,-31.0,AA,185,N328AA,JFK,LAX,323.0,2475,21,35,2013-01-07 21:00:00,American Airlines Inc.
6075,6075,2013,1,7,2143.0,2100,43.0,2253.0,2209,44.0,B6,1020,N593JB,JFK,BOS,44.0,187,21,0,2013-01-07 21:00:00,JetBlue Airways
6076,6076,2013,1,7,2144.0,2154,-10.0,36.0,50,-14.0,B6,515,N568JB,EWR,FLL,152.0,1065,21,54,2013-01-07 21:00:00,JetBlue Airways
6077,6077,2013,1,7,2149.0,2159,-10.0,2249.0,2306,-17.0,EV,4322,N13965,EWR,PWM,44.0,284,21,59,2013-01-07 21:00:00,ExpressJet Airlines Inc.
6078,6078,2013,1,7,2149.0,2140,9.0,2308.0,2306,2.0,B6,104,N229JB,JFK,BUF,58.0,301,21,40,2013-01-07 21:00:00,JetBlue Airways
6079,6079,2013,1,7,2151.0,2159,-8.0,2256.0,2316,-20.0,DL,2155,N328NW,LGA,PWM,40.0,269,21,59,2013-01-07 21:00:00,Delta Air Lines Inc.
6080,6080,2013,1,7,2156.0,2135,21.0,33.0,24,9.0,B6,43,N520JB,JFK,MCO,139.0,944,21,35,2013-01-07 21:00:00,JetBlue Airways
6081,6081,2013,1,7,2158.0,2159,-1.0,2247.0,2300,-13.0,EV,4162,N14204,EWR,BWI,33.0,169,21,59,2013-01-07 21:00:00,ExpressJet Airlines Inc.
6082,6082,2013,1,7,2158.0,2135,23.0,18.0,22,-4.0,B6,199,N599JB,JFK,LAS,297.0,2248,21,35,2013-01-07 21:00:00,JetBlue Airways
6083,6083,2013,1,7,2204.0,2130,34.0,59.0,25,34.0,B6,383,N510JB,LGA,FLL,149.0,1076,21,30,2013-01-07 21:00:00,JetBlue Airways
6084,6084,2013,1,7,2205.0,2107,58.0,4.0,2322,42.0,EV,3819,N16561,EWR,SDF,103.0,642,21,7,2013-01-07 21:00:00,ExpressJet Airlines Inc.
6085,6085,2013,1,7,2230.0,2230,0.0,308.0,313,-5.0,B6,713,N706JB,JFK,SJU,199.0,1598,22,30,2013-01-07 22:00:00,JetBlue Airways
6086,6086,2013,1,7,2234.0,2125,69.0,2333.0,2234,59.0,UA,1066,N33284,EWR,BOS,41.0,200,21,25,2013-01-07 21:00:00,United Air Lines Inc.
6087,6087,2013,1,7,2243.0,2249,-6.0,2342.0,2357,-15.0,B6,22,N239JB,JFK,SYR,43.0,209,22,49,2013-01-07 22:00:00,JetBlue Airways
6088,6088,2013,1,7,2244.0,2250,-6.0,2344.0,2359,-15.0,B6,608,N178JB,JFK,PWM,43.0,273,22,50,2013-01-07 22:00:00,JetBlue Airways
6089,6089,2013,1,7,2253.0,2250,3.0,6.0,7,-1.0,B6,30,N294JB,JFK,ROC,54.0,264,22,50,2013-01-07 22:00:00,JetBlue Airways
6090,6090,2013,1,7,2253.0,2253,0.0,2.0,15,-13.0,B6,112,N590JB,JFK,BUF,53.0,301,22,53,2013-01-07 22:00:00,JetBlue Airways
6091,6091,2013,1,7,2257.0,2025,152.0,155.0,2331,144.0,UA,299,N839UA,EWR,DFW,194.0,1372,20,25,2013-01-07 20:00:00,United Air Lines Inc.
6092,6092,2013,1,7,2258.0,2245,13.0,3.0,2357,6.0,B6,128,N606JB,JFK,BTV,46.0,266,22,45,2013-01-07 22:00:00,JetBlue Airways
6093,6093,2013,1,7,2301.0,2159,62.0,13.0,2315,58.0,EV,4257,N14923,EWR,BTV,42.0,266,21,59,2013-01-07 21:00:00,ExpressJet Airlines Inc.
6094,6094,2013,1,7,2303.0,2250,13.0,3.0,2354,9.0,B6,1018,N505JB,JFK,BOS,40.0,187,22,50,2013-01-07 22:00:00,JetBlue Airways
6095,6095,2013,1,7,2359.0,2359,0.0,506.0,437,29.0,B6,727,N805JB,JFK,BQN,196.0,1576,23,59,2013-01-07 23:00:00,JetBlue Airways
6096,6096,2013,1,7,,600,,,745,,AA,301,N3CYAA,LGA,ORD,,733,6,0,2013-01-07 06:00:00,American Airlines Inc.
6097,6097,2013,1,7,,1220,,,1415,,AA,1757,N474AA,LGA,STL,,888,12,20,2013-01-07 12:00:00,American Airlines Inc.
6098,6098,2013,1,7,,820,,,958,,9E,3317,,JFK,BUF,,301,8,20,2013-01-07 08:00:00,Endeavor Air Inc.
6099,6099,2013,1,8,454.0,500,-6.0,625.0,648,-23.0,US,1117,N564UW,EWR,CLT,77.0,529,5,0,2013-01-08 05:00:00,US Airways Inc.
6100,6100,2013,1,8,524.0,525,-1.0,837.0,820,17.0,UA,1018,N33264,EWR,IAH,226.0,1400,5,25,2013-01-08 05:00:00,United Air Lines Inc.
6101,6101,2013,1,8,531.0,540,-9.0,826.0,850,-24.0,AA,1141,N618AA,JFK,MIA,155.0,1089,5,40,2013-01-08 05:00:00,American Airlines Inc.
6102,6102,2013,1,8,540.0,540,0.0,1025.0,1017,8.0,B6,725,N516JB,JFK,BQN,198.0,1576,5,40,2013-01-08 05:00:00,JetBlue Airways
6103,6103,2013,1,8,544.0,530,14.0,853.0,829,24.0,UA,404,N412UA,LGA,IAH,220.0,1416,5,30,2013-01-08 05:00:00,United Air Lines Inc.
6104,6104,2013,1,8,550.0,600,-10.0,850.0,910,-20.0,AA,707,N3JBAA,LGA,DFW,214.0,1389,6,0,2013-01-08 06:00:00,American Airlines Inc.
6105,6105,2013,1,8,551.0,600,-9.0,824.0,837,-13.0,DL,461,N642DL,LGA,ATL,122.0,762,6,0,2013-01-08 06:00:00,Delta Air Lines Inc.
6106,6106,2013,1,8,552.0,600,-8.0,650.0,703,-13.0,US,2114,N721UW,LGA,BOS,39.0,184,6,0,2013-01-08 06:00:00,US Airways Inc.
6107,6107,2013,1,8,553.0,600,-7.0,819.0,815,4.0,FL,345,N950AT,LGA,ATL,121.0,762,6,0,2013-01-08 06:00:00,AirTran Airways Corporation
6108,6108,2013,1,8,554.0,600,-6.0,844.0,906,-22.0,B6,125,N531JB,JFK,FLL,147.0,1069,6,0,2013-01-08 06:00:00,JetBlue Airways
6109,6109,2013,1,8,554.0,600,-6.0,703.0,659,4.0,US,2161,N712US,LGA,DCA,42.0,214,6,0,2013-01-08 06:00:00,US Airways Inc.
6110,6110,2013,1,8,555.0,600,-5.0,804.0,801,3.0,EV,4911,N710EV,EWR,DTW,92.0,488,6,0,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6111,6111,2013,1,8,555.0,600,-5.0,741.0,759,-18.0,DL,731,N361NB,LGA,DTW,81.0,502,6,0,2013-01-08 06:00:00,Delta Air Lines Inc.
6112,6112,2013,1,8,556.0,600,-4.0,850.0,904,-14.0,B6,371,N653JB,LGA,FLL,149.0,1076,6,0,2013-01-08 06:00:00,JetBlue Airways
6113,6113,2013,1,8,556.0,600,-4.0,701.0,658,3.0,US,1833,N948UW,JFK,PHL,30.0,94,6,0,2013-01-08 06:00:00,US Airways Inc.
6114,6114,2013,1,8,557.0,601,-4.0,728.0,725,3.0,EV,4252,N13995,EWR,MKE,118.0,725,6,1,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6115,6115,2013,1,8,557.0,600,-3.0,846.0,825,21.0,MQ,4650,N544MQ,LGA,ATL,123.0,762,6,0,2013-01-08 06:00:00,Envoy Air
6116,6116,2013,1,8,557.0,600,-3.0,732.0,735,-3.0,MQ,3768,N518MQ,EWR,ORD,122.0,719,6,0,2013-01-08 06:00:00,Envoy Air
6117,6117,2013,1,8,558.0,600,-2.0,713.0,715,-2.0,EV,5716,N820AS,JFK,IAD,43.0,228,6,0,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6118,6118,2013,1,8,558.0,600,-2.0,905.0,912,-7.0,B6,135,N571JB,JFK,RSW,170.0,1074,6,0,2013-01-08 06:00:00,JetBlue Airways
6119,6119,2013,1,8,558.0,600,-2.0,729.0,730,-1.0,WN,3223,N8308K,LGA,MDW,115.0,725,6,0,2013-01-08 06:00:00,Southwest Airlines Co.
6120,6120,2013,1,8,558.0,601,-3.0,850.0,918,-28.0,UA,1030,N12116,JFK,LAX,324.0,2475,6,1,2013-01-08 06:00:00,United Air Lines Inc.
6121,6121,2013,1,8,559.0,600,-1.0,850.0,859,-9.0,B6,507,N589JB,EWR,FLL,150.0,1065,6,0,2013-01-08 06:00:00,JetBlue Airways
6122,6122,2013,1,8,600.0,610,-10.0,932.0,910,22.0,AA,1895,N5CYAA,EWR,MIA,162.0,1085,6,10,2013-01-08 06:00:00,American Airlines Inc.
6123,6123,2013,1,8,601.0,605,-4.0,801.0,805,-4.0,MQ,4401,N739MQ,LGA,DTW,88.0,502,6,5,2013-01-08 06:00:00,Envoy Air
6124,6124,2013,1,8,603.0,608,-5.0,741.0,755,-14.0,UA,781,N819UA,EWR,CLE,66.0,404,6,8,2013-01-08 06:00:00,United Air Lines Inc.
6125,6125,2013,1,8,604.0,600,4.0,725.0,716,9.0,EV,4201,N14953,EWR,IAD,44.0,212,6,0,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6126,6126,2013,1,8,605.0,600,5.0,728.0,745,-17.0,AA,301,N3ARAA,LGA,ORD,120.0,733,6,0,2013-01-08 06:00:00,American Airlines Inc.
6127,6127,2013,1,8,605.0,608,-3.0,723.0,725,-2.0,UA,541,N473UA,EWR,BOS,44.0,200,6,8,2013-01-08 06:00:00,United Air Lines Inc.
6128,6128,2013,1,8,605.0,615,-10.0,835.0,820,15.0,US,1791,N749US,JFK,CLT,90.0,541,6,15,2013-01-08 06:00:00,US Airways Inc.
6129,6129,2013,1,8,606.0,610,-4.0,903.0,915,-12.0,AA,1837,N3GUAA,LGA,MIA,152.0,1096,6,10,2013-01-08 06:00:00,American Airlines Inc.
6130,6130,2013,1,8,606.0,610,-4.0,1047.0,1051,-4.0,B6,709,N632JB,JFK,SJU,206.0,1598,6,10,2013-01-08 06:00:00,JetBlue Airways
6131,6131,2013,1,8,607.0,610,-3.0,852.0,902,-10.0,B6,145,N630JB,JFK,PBI,143.0,1028,6,10,2013-01-08 06:00:00,JetBlue Airways
6132,6132,2013,1,8,608.0,610,-2.0,733.0,735,-2.0,WN,3839,N286WN,EWR,MDW,114.0,711,6,10,2013-01-08 06:00:00,Southwest Airlines Co.
6133,6133,2013,1,8,609.0,610,-1.0,801.0,817,-16.0,DL,1919,N361NW,LGA,MSP,153.0,1020,6,10,2013-01-08 06:00:00,Delta Air Lines Inc.
6134,6134,2013,1,8,612.0,615,-3.0,901.0,855,6.0,9E,3856,N153PQ,JFK,ATL,124.0,760,6,15,2013-01-08 06:00:00,Endeavor Air Inc.
6135,6135,2013,1,8,613.0,600,13.0,1040.0,925,75.0,UA,303,N554UA,JFK,SFO,359.0,2586,6,0,2013-01-08 06:00:00,United Air Lines Inc.
6136,6136,2013,1,8,615.0,615,0.0,859.0,842,17.0,DL,575,N366NB,EWR,ATL,122.0,746,6,15,2013-01-08 06:00:00,Delta Air Lines Inc.
6137,6137,2013,1,8,619.0,630,-11.0,821.0,831,-10.0,US,1507,N188US,EWR,CLT,88.0,529,6,30,2013-01-08 06:00:00,US Airways Inc.
6138,6138,2013,1,8,620.0,625,-5.0,850.0,916,-26.0,B6,79,N587JB,JFK,MCO,136.0,944,6,25,2013-01-08 06:00:00,JetBlue Airways
6139,6139,2013,1,8,621.0,625,-4.0,933.0,934,-1.0,UA,1014,N14731,LGA,IAH,231.0,1416,6,25,2013-01-08 06:00:00,United Air Lines Inc.
6140,6140,2013,1,8,622.0,600,22.0,759.0,709,50.0,B6,380,N317JB,EWR,BOS,40.0,200,6,0,2013-01-08 06:00:00,JetBlue Airways
6141,6141,2013,1,8,623.0,630,-7.0,844.0,859,-15.0,DL,2006,N301NB,LGA,MSY,176.0,1183,6,30,2013-01-08 06:00:00,Delta Air Lines Inc.
6142,6142,2013,1,8,623.0,627,-4.0,911.0,931,-20.0,UA,1627,N24729,EWR,PBI,144.0,1023,6,27,2013-01-08 06:00:00,United Air Lines Inc.
6143,6143,2013,1,8,624.0,630,-6.0,824.0,843,-19.0,US,1433,N178US,LGA,CLT,92.0,544,6,30,2013-01-08 06:00:00,US Airways Inc.
6144,6144,2013,1,8,625.0,625,0.0,740.0,730,10.0,WN,3127,N439WN,EWR,BWI,35.0,169,6,25,2013-01-08 06:00:00,Southwest Airlines Co.
6145,6145,2013,1,8,625.0,630,-5.0,836.0,830,6.0,MQ,4576,N537MQ,LGA,CLT,85.0,544,6,30,2013-01-08 06:00:00,Envoy Air
6146,6146,2013,1,8,625.0,630,-5.0,842.0,830,12.0,MQ,4599,N503MQ,LGA,MSP,160.0,1020,6,30,2013-01-08 06:00:00,Envoy Air
6147,6147,2013,1,8,626.0,635,-9.0,912.0,934,-22.0,B6,983,N508JB,LGA,TPA,148.0,1010,6,35,2013-01-08 06:00:00,JetBlue Airways
6148,6148,2013,1,8,628.0,630,-2.0,840.0,842,-2.0,EV,4150,N12996,EWR,CVG,98.0,569,6,30,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6149,6149,2013,1,8,628.0,630,-2.0,747.0,749,-2.0,EV,4533,N22971,EWR,BUF,51.0,282,6,30,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6150,6150,2013,1,8,628.0,630,-2.0,810.0,800,10.0,EV,4560,N27190,EWR,PIT,56.0,319,6,30,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6151,6151,2013,1,8,629.0,633,-4.0,819.0,813,6.0,EV,4424,N14570,EWR,RDU,72.0,416,6,33,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6152,6152,2013,1,8,629.0,630,-1.0,912.0,847,25.0,EV,4393,N10575,EWR,IND,103.0,645,6,30,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6153,6153,2013,1,8,629.0,635,-6.0,932.0,940,-8.0,AA,711,N3FSAA,LGA,DFW,218.0,1389,6,35,2013-01-08 06:00:00,American Airlines Inc.
6154,6154,2013,1,8,629.0,631,-2.0,730.0,741,-11.0,B6,1002,N638JB,JFK,BOS,40.0,187,6,31,2013-01-08 06:00:00,JetBlue Airways
6155,6155,2013,1,8,630.0,634,-4.0,857.0,849,8.0,EV,4471,N13124,EWR,CLT,83.0,529,6,34,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6156,6156,2013,1,8,631.0,630,1.0,1128.0,1140,-12.0,AA,413,N3ELAA,JFK,SJU,200.0,1598,6,30,2013-01-08 06:00:00,American Airlines Inc.
6157,6157,2013,1,8,631.0,634,-3.0,936.0,935,1.0,UA,772,N561UA,EWR,MIA,162.0,1085,6,34,2013-01-08 06:00:00,United Air Lines Inc.
6158,6158,2013,1,8,632.0,635,-3.0,947.0,1019,-32.0,UA,470,N474UA,EWR,PHX,298.0,2133,6,35,2013-01-08 06:00:00,United Air Lines Inc.
6159,6159,2013,1,8,634.0,630,4.0,800.0,810,-10.0,B6,905,N292JB,JFK,ORD,126.0,740,6,30,2013-01-08 06:00:00,JetBlue Airways
6160,6160,2013,1,8,634.0,636,-2.0,931.0,945,-14.0,UA,1701,N77510,EWR,FLL,153.0,1065,6,36,2013-01-08 06:00:00,United Air Lines Inc.
6161,6161,2013,1,8,637.0,645,-8.0,855.0,846,9.0,US,926,N701UW,EWR,CLT,87.0,529,6,45,2013-01-08 06:00:00,US Airways Inc.
6162,6162,2013,1,8,641.0,635,6.0,1000.0,1002,-2.0,UA,421,N848UA,EWR,SFO,349.0,2565,6,35,2013-01-08 06:00:00,United Air Lines Inc.
6163,6163,2013,1,8,643.0,645,-2.0,818.0,808,10.0,B6,102,N608JB,JFK,BUF,56.0,301,6,45,2013-01-08 06:00:00,JetBlue Airways
6164,6164,2013,1,8,646.0,645,1.0,807.0,757,10.0,EV,4241,N13994,EWR,DCA,41.0,199,6,45,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6165,6165,2013,1,8,646.0,639,7.0,958.0,957,1.0,UA,251,N846UA,EWR,AUS,227.0,1504,6,39,2013-01-08 06:00:00,United Air Lines Inc.
6166,6166,2013,1,8,648.0,630,18.0,923.0,905,18.0,WN,135,N916WN,LGA,DEN,232.0,1620,6,30,2013-01-08 06:00:00,Southwest Airlines Co.
6167,6167,2013,1,8,650.0,645,5.0,912.0,922,-10.0,UA,1245,N87527,LGA,DEN,235.0,1620,6,45,2013-01-08 06:00:00,United Air Lines Inc.
6168,6168,2013,1,8,650.0,645,5.0,939.0,954,-15.0,UA,1474,N16709,EWR,DFW,210.0,1372,6,45,2013-01-08 06:00:00,United Air Lines Inc.
6169,6169,2013,1,8,651.0,655,-4.0,905.0,927,-22.0,B6,117,N649JB,JFK,MSY,178.0,1182,6,55,2013-01-08 06:00:00,JetBlue Airways
6170,6170,2013,1,8,652.0,700,-8.0,955.0,1015,-20.0,AA,2279,N3EVAA,LGA,MIA,153.0,1096,7,0,2013-01-08 07:00:00,American Airlines Inc.
6171,6171,2013,1,8,653.0,655,-2.0,1021.0,1030,-9.0,DL,1415,N386DA,JFK,SLC,299.0,1990,6,55,2013-01-08 06:00:00,Delta Air Lines Inc.
6172,6172,2013,1,8,655.0,700,-5.0,831.0,850,-19.0,AA,305,N433AA,LGA,ORD,125.0,733,7,0,2013-01-08 07:00:00,American Airlines Inc.
6173,6173,2013,1,8,655.0,659,-4.0,929.0,938,-9.0,DL,1547,N693DL,LGA,ATL,123.0,762,6,59,2013-01-08 06:00:00,Delta Air Lines Inc.
6174,6174,2013,1,8,655.0,658,-3.0,921.0,917,4.0,UA,1717,N37273,EWR,DEN,233.0,1605,6,58,2013-01-08 06:00:00,United Air Lines Inc.
6175,6175,2013,1,8,655.0,700,-5.0,757.0,807,-10.0,US,2163,N754UW,LGA,DCA,42.0,214,7,0,2013-01-08 07:00:00,US Airways Inc.
6176,6176,2013,1,8,656.0,705,-9.0,933.0,940,-7.0,MQ,4534,N725MQ,LGA,XNA,175.0,1147,7,5,2013-01-08 07:00:00,Envoy Air
6177,6177,2013,1,8,656.0,700,-4.0,815.0,836,-21.0,UA,80,N33262,EWR,ORD,116.0,719,7,0,2013-01-08 07:00:00,United Air Lines Inc.
6178,6178,2013,1,8,657.0,659,-2.0,949.0,959,-10.0,AA,1815,N329AA,JFK,MCO,143.0,944,6,59,2013-01-08 06:00:00,American Airlines Inc.
6179,6179,2013,1,8,658.0,700,-2.0,1022.0,1045,-23.0,DL,1865,N705TW,JFK,SFO,341.0,2586,7,0,2013-01-08 07:00:00,Delta Air Lines Inc.
6180,6180,2013,1,8,658.0,700,-2.0,1008.0,1019,-11.0,DL,2003,N979DL,LGA,MIA,157.0,1096,7,0,2013-01-08 07:00:00,Delta Air Lines Inc.
6181,6181,2013,1,8,658.0,700,-2.0,806.0,815,-9.0,UA,1142,N14230,EWR,BOS,40.0,200,7,0,2013-01-08 07:00:00,United Air Lines Inc.
6182,6182,2013,1,8,659.0,700,-1.0,1011.0,1034,-23.0,DL,763,N718TW,JFK,LAX,340.0,2475,7,0,2013-01-08 07:00:00,Delta Air Lines Inc.
6183,6183,2013,1,8,659.0,705,-6.0,948.0,1018,-30.0,UA,604,N575UA,EWR,LAX,323.0,2454,7,5,2013-01-08 07:00:00,United Air Lines Inc.
6184,6184,2013,1,8,700.0,700,0.0,929.0,920,9.0,EV,4172,N12567,EWR,SDF,112.0,642,7,0,2013-01-08 07:00:00,ExpressJet Airlines Inc.
6185,6185,2013,1,8,700.0,705,-5.0,954.0,1001,-7.0,UA,1200,N35407,EWR,MCO,143.0,937,7,5,2013-01-08 07:00:00,United Air Lines Inc.
6186,6186,2013,1,8,700.0,700,0.0,935.0,943,-8.0,UA,1506,N37408,EWR,LAS,301.0,2227,7,0,2013-01-08 07:00:00,United Air Lines Inc.
6187,6187,2013,1,8,700.0,700,0.0,810.0,807,3.0,US,2116,N944UW,LGA,BOS,40.0,184,7,0,2013-01-08 07:00:00,US Airways Inc.
6188,6188,2013,1,8,703.0,630,33.0,836.0,810,26.0,AA,303,N3GWAA,LGA,ORD,119.0,733,6,30,2013-01-08 06:00:00,American Airlines Inc.
6189,6189,2013,1,8,703.0,700,3.0,1003.0,1027,-24.0,B6,671,N768JB,JFK,LAX,326.0,2475,7,0,2013-01-08 07:00:00,JetBlue Airways
6190,6190,2013,1,8,704.0,705,-1.0,1017.0,1021,-4.0,B6,981,N536JB,JFK,FLL,171.0,1069,7,5,2013-01-08 07:00:00,JetBlue Airways
6191,6191,2013,1,8,704.0,700,4.0,946.0,957,-11.0,B6,203,N789JB,JFK,LAS,301.0,2248,7,0,2013-01-08 07:00:00,JetBlue Airways
6192,6192,2013,1,8,705.0,705,0.0,932.0,933,-1.0,EV,4583,N14204,EWR,MSY,184.0,1167,7,5,2013-01-08 07:00:00,ExpressJet Airlines Inc.
6193,6193,2013,1,8,705.0,705,0.0,946.0,1034,-48.0,UA,1655,N23721,EWR,SNA,319.0,2434,7,5,2013-01-08 07:00:00,United Air Lines Inc.
6194,6194,2013,1,8,706.0,705,1.0,1027.0,1015,12.0,WN,3483,N278WN,EWR,HOU,229.0,1411,7,5,2013-01-08 07:00:00,Southwest Airlines Co.
6195,6195,2013,1,8,706.0,710,-4.0,847.0,850,-3.0,MQ,3737,N527MQ,EWR,ORD,119.0,719,7,10,2013-01-08 07:00:00,Envoy Air
6196,6196,2013,1,8,708.0,715,-7.0,1028.0,1035,-7.0,AA,825,N3ANAA,JFK,FLL,160.0,1069,7,15,2013-01-08 07:00:00,American Airlines Inc.
6197,6197,2013,1,8,708.0,700,8.0,837.0,839,-2.0,UA,261,N816UA,LGA,ORD,117.0,733,7,0,2013-01-08 07:00:00,United Air Lines Inc.
6198,6198,2013,1,8,709.0,700,9.0,844.0,832,12.0,EV,3839,N12924,EWR,BNA,118.0,748,7,0,2013-01-08 07:00:00,ExpressJet Airlines Inc.
6199,6199,2013,1,8,711.0,705,6.0,1007.0,1035,-28.0,VX,399,N837VA,JFK,LAX,334.0,2475,7,5,2013-01-08 07:00:00,Virgin America
6200,6200,2013,1,8,711.0,715,-4.0,1018.0,1027,-9.0,UA,1299,N33209,EWR,RSW,159.0,1068,7,15,2013-01-08 07:00:00,United Air Lines Inc.
6201,6201,2013,1,8,713.0,715,-2.0,1029.0,1045,-16.0,AA,443,N336AA,JFK,MIA,151.0,1089,7,15,2013-01-08 07:00:00,American Airlines Inc.
6202,6202,2013,1,8,714.0,715,-1.0,1045.0,1040,5.0,UA,799,N532UA,JFK,SFO,354.0,2586,7,15,2013-01-08 07:00:00,United Air Lines Inc.
6203,6203,2013,1,8,715.0,720,-5.0,916.0,928,-12.0,DL,831,N942DL,LGA,DTW,86.0,502,7,20,2013-01-08 07:00:00,Delta Air Lines Inc.
6204,6204,2013,1,8,716.0,720,-4.0,844.0,845,-1.0,FL,850,N975AT,LGA,MKE,116.0,738,7,20,2013-01-08 07:00:00,AirTran Airways Corporation
6205,6205,2013,1,8,717.0,705,12.0,1005.0,1002,3.0,B6,389,N793JB,LGA,MCO,136.0,950,7,5,2013-01-08 07:00:00,JetBlue Airways
6206,6206,2013,1,8,718.0,720,-2.0,1101.0,1023,38.0,UA,1724,N76254,EWR,PBI,147.0,1023,7,20,2013-01-08 07:00:00,United Air Lines Inc.
6207,6207,2013,1,8,719.0,720,-1.0,929.0,920,9.0,EV,4246,N16918,EWR,DTW,93.0,488,7,20,2013-01-08 07:00:00,ExpressJet Airlines Inc.
6208,6208,2013,1,8,719.0,725,-6.0,1037.0,1030,7.0,AS,11,N553AS,EWR,SEA,347.0,2402,7,25,2013-01-08 07:00:00,Alaska Airlines Inc.
6209,6209,2013,1,8,719.0,730,-11.0,1052.0,1043,9.0,UA,601,N406UA,LGA,IAH,238.0,1416,7,30,2013-01-08 07:00:00,United Air Lines Inc.
6210,6210,2013,1,8,721.0,731,-10.0,1031.0,1045,-14.0,B6,1601,N709JB,LGA,RSW,164.0,1080,7,31,2013-01-08 07:00:00,JetBlue Airways
6211,6211,2013,1,8,724.0,730,-6.0,1027.0,1040,-13.0,AA,2083,N512AA,EWR,DFW,208.0,1372,7,30,2013-01-08 07:00:00,American Airlines Inc.
6212,6212,2013,1,8,725.0,730,-5.0,1026.0,1040,-14.0,AA,715,N436AA,LGA,DFW,211.0,1389,7,30,2013-01-08 07:00:00,American Airlines Inc.
6213,6213,2013,1,8,726.0,729,-3.0,841.0,850,-9.0,B6,1305,N334JB,JFK,IAD,46.0,228,7,29,2013-01-08 07:00:00,JetBlue Airways
6214,6214,2013,1,8,729.0,730,-1.0,1036.0,1100,-24.0,AA,33,N335AA,JFK,LAX,330.0,2475,7,30,2013-01-08 07:00:00,American Airlines Inc.
6215,6215,2013,1,8,729.0,735,-6.0,1034.0,1047,-13.0,B6,341,N583JB,JFK,SRQ,157.0,1041,7,35,2013-01-08 07:00:00,JetBlue Airways
6216,6216,2013,1,8,729.0,730,-1.0,1004.0,1004,0.0,DL,807,N326NB,EWR,ATL,121.0,746,7,30,2013-01-08 07:00:00,Delta Air Lines Inc.
6217,6217,2013,1,8,730.0,730,0.0,1056.0,1115,-19.0,VX,11,N841VA,JFK,SFO,348.0,2586,7,30,2013-01-08 07:00:00,Virgin America
6218,6218,2013,1,8,732.0,740,-8.0,1048.0,1105,-17.0,DL,1889,N727TW,JFK,SEA,350.0,2422,7,40,2013-01-08 07:00:00,Delta Air Lines Inc.
6219,6219,2013,1,8,734.0,740,-6.0,921.0,927,-6.0,EV,4099,N29906,EWR,STL,142.0,872,7,40,2013-01-08 07:00:00,ExpressJet Airlines Inc.
6220,6220,2013,1,8,735.0,750,-15.0,912.0,940,-28.0,9E,3611,N833AY,JFK,PIT,69.0,340,7,50,2013-01-08 07:00:00,Endeavor Air Inc.
6221,6221,2013,1,8,736.0,710,26.0,1213.0,1203,10.0,B6,715,N569JB,JFK,SJU,194.0,1598,7,10,2013-01-08 07:00:00,JetBlue Airways
6222,6222,2013,1,8,740.0,634,66.0,920.0,822,58.0,EV,4334,N11187,EWR,CMH,78.0,463,6,34,2013-01-08 06:00:00,ExpressJet Airlines Inc.
6223,6223,2013,1,8,740.0,745,-5.0,914.0,930,-16.0,AA,309,N426AA,LGA,ORD,124.0,733,7,45,2013-01-08 07:00:00,American Airlines Inc.
6224,6224,2013,1,8,740.0,745,-5.0,905.0,923,-18.0,UA,1162,N37293,EWR,ORD,118.0,719,7,45,2013-01-08 07:00:00,United Air Lines Inc.
6225,6225,2013,1,8,741.0,745,-4.0,1058.0,1125,-27.0,AA,59,N327AA,JFK,SFO,351.0,2586,7,45,2013-01-08 07:00:00,American Airlines Inc.
6226,6226,2013,1,8,741.0,740,1.0,1033.0,1044,-11.0,UA,356,N426UA,EWR,TPA,147.0,997,7,40,2013-01-08 07:00:00,United Air Lines Inc.
6227,6227,2013,1,8,746.0,745,1.0,1229.0,1234,-5.0,UA,1481,N75858,EWR,SJU,198.0,1608,7,45,2013-01-08 07:00:00,United Air Lines Inc.
6228,6228,2013,1,8,747.0,753,-6.0,943.0,1007,-24.0,DL,2119,N367NW,LGA,MSP,159.0,1020,7,53,2013-01-08 07:00:00,Delta Air Lines Inc.
6229,6229,2013,1,8,749.0,755,-6.0,1102.0,1110,-8.0,AA,2267,N3ERAA,LGA,MIA,165.0,1096,7,55,2013-01-08 07:00:00,American Airlines Inc.
