,Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight,Maintenance
1315,8950,,68000,Petrol,86,1,1,1300,3,1045,10950
1316,7450,75,67451,Petrol,86,1,0,1300,4,1000,9450
1317,8250,,67266,Petrol,86,1,0,1300,5,1035,10250
1318,8500,78,67255,Petrol,110,0,0,1600,5,1085,10500
1319,8500,70,67100,Petrol,110,1,0,1600,5,1075,10500
1320,9400,69,67092,Diesel,72,,0,2000,3,1115,11400
1321,7250,80,66880,Petrol,110,1,0,1600,3,1055,9250
1322,8950,79,66855,Petrol,110,1,0,1600,5,1075,10950
1323,9450,80,66843,Petrol,110,1,0,1600,5,1075,11450
1324,8500,74,66718,Petrol,110,1,0,1600,3,1050,10500
1325,6750,80,66168,Petrol,86,1,0,1300,3,1015,8750
1326,7400,80,65950,Petrol,110,0,0,1600,5,1070,9400
1327,8950,78,65500,Petrol,86,1,0,1300,3,1015,10950
1328,6900,80,65307,Petrol,110,1,0,1600,3,1055,8900
1329,7750,79,65254,Petrol,86,1,0,1300,3,1015,9750
1330,8950,71,65021,Diesel,72,,0,2000,3,1115,10950
1331,6950,75,65006,Petrol,86,1,0,1300,3,1015,8950
1332,8495,77,64280,Petrol,110,0,0,1600,4,1035,10495
1333,10000,75,64000,Petrol,107,0,1,1600,3,1085,12000
1334,6999,71,64000,Petrol,110,,0,1600,5,1070,8999
1335,8950,80,64000,Petrol,110,0,0,1600,3,1055,10950
1336,8500,79,63918,,110,,0,1600,4,1035,10500
1337,8750,75,63634,Petrol,110,1,0,1600,4,1035,10750
1338,7499,80,63500,Petrol,110,1,0,1600,3,1050,9499
1339,9000,,63266,Petrol,110,1,0,1600,4,1035,11000
1340,8950,77,62595,Petrol,110,1,0,1600,3,1050,10950
1341,6950,80,62581,Petrol,110,0,0,1600,5,1075,8950
1342,8500,77,62285,Petrol,110,1,0,1600,5,1075,10500
1343,8450,77,61906,Petrol,86,1,1,1300,5,1065,10450
1344,8950,74,61700,Petrol,110,0,0,1600,5,1070,10950
1345,8250,77,61648,Petrol,110,1,0,1600,5,1070,10250
1346,7950,75,61626,Petrol,86,0,0,1300,5,1035,9950
1347,7450,70,61510,Petrol,110,0,0,1600,4,1035,9450
1348,9000,79,61165,Petrol,107,1,1,1600,3,1080,11000
1349,7150,70,61000,Petrol,110,1,0,1600,4,1035,9150
1350,7750,76,60833,Petrol,110,1,0,1600,4,1035,9750
1351,5845,70,60600,Petrol,86,0,0,1300,3,1060,7845
1352,8500,72,60483,Petrol,110,1,0,1600,5,1075,10500
1353,8250,80,60476,Petrol,110,,0,1600,5,1114,10250
1354,9450,79,60142,Petrol,110,0,0,1600,3,1050,11450
1355,6750,69,60050,Petrol,110,1,0,1600,3,1050,8750
1356,8400,77,60000,Petrol,110,1,0,1600,3,1050,10400
1357,7900,76,60000,Petrol,110,0,0,1600,3,1050,9900
1358,7950,76,59815,Petrol,110,1,0,1587,3,1055,9950
1359,8750,80,59326,Petrol,110,,0,1600,5,1085,10750
1360,9900,73,59240,Petrol,110,1,0,1600,3,1050,11900
1361,6495,71,59164,Petrol,110,0,0,1600,4,1035,8495
1362,8250,70,59017,Petrol,107,1,1,1600,3,1080,10250
1363,6900,69,58952,Petrol,110,1,0,1600,3,1050,8900
1364,7500,74,58454,,86,1,0,1300,3,1015,9500
1365,7950,75,58341,Petrol,86,1,1,1300,4,1030,9950
1366,8250,80,58267,Petrol,110,1,0,1600,5,1070,10250
1367,8950,80,58000,Petrol,110,0,0,1600,3,1055,10950
1368,9750,70,57829,Petrol,110,0,0,1600,3,1050,11750
1369,8250,80,57787,Petrol,86,0,0,1300,3,1015,10250
1370,8900,78,57628,Petrol,110,0,0,1600,5,1075,10900
1371,8950,75,57537,Petrol,86,1,0,1300,5,1050,10950
1372,6750,76,57263,Petrol,110,1,0,1600,3,1050,8750
1373,7950,75,57144,Petrol,110,1,0,1600,5,1070,9950
1374,8600,69,57096,Petrol,86,1,0,1300,3,1025,10600
1375,7750,,57000,Petrol,86,0,0,1300,4,1000,9750
1376,7800,,56566,Petrol,110,1,0,1600,3,1050,9800
1377,8750,73,56307,Petrol,110,1,0,1600,3,1050,10750
1378,9500,79,56214,Petrol,86,0,0,1300,3,1015,11500
1379,7750,,56132,Petrol,110,0,0,1600,4,1035,9750
1380,9950,79,55425,Petrol,110,0,0,1600,5,1075,11950
1381,7750,77,54439,Petrol,86,1,0,1300,3,1015,9750
1382,5950,69,53809,Petrol,110,1,0,1600,3,1050,7950
1383,10950,76,53133,Petrol,110,1,0,1600,5,1070,12950
1384,9450,77,52900,Petrol,110,1,0,1600,4,1075,11450
1385,8250,80,52700,Petrol,110,0,0,1600,3,1050,10250
1386,9750,69,52320,Petrol,110,0,0,1600,5,1070,11750
1387,7450,78,52287,Petrol,110,0,0,1600,5,1114,9450
1388,8750,75,52000,Petrol,110,,0,1600,5,1075,10750
1389,8750,69,52000,Petrol,110,1,0,1600,3,1050,10750
1390,8500,73,52000,Petrol,110,1,1,1600,4,1065,10500
1391,8950,70,51874,Petrol,86,0,0,1300,4,1000,10950
1392,7500,79,49827,Petrol,86,,0,1300,5,1035,9500
1393,7250,69,49640,,110,1,0,1600,4,1035,9250
1394,7450,80,49580,,110,1,0,1600,4,1035,9450
1395,8750,76,49170,,86,,0,1300,3,1045,10750
1396,9800,77,48838,Petrol,110,0,0,1600,3,1055,11800
1397,7500,71,48576,Petrol,86,1,0,1300,3,1015,9500
1398,8950,75,48400,Petrol,110,1,0,1600,5,1075,10950
1399,8950,74,48242,Petrol,86,1,0,1300,5,1035,10950
1400,7450,70,47955,Petrol,110,1,0,1600,5,1070,9450
1401,8950,71,47633,Petrol,110,1,0,1600,5,1075,10950
1402,10500,,47400,Petrol,86,1,0,1300,5,1040,12500
1403,7000,73,47360,,86,0,0,1300,3,1010,9000
1404,8500,77,45507,Petrol,110,1,0,1600,3,1050,10500
1405,7750,76,45410,Petrol,86,1,0,1300,5,1035,9750
1406,8950,70,44850,Petrol,110,1,0,1600,3,1050,10950
1407,8250,69,44826,Petrol,110,0,0,1600,5,1075,10250
1408,9250,,44444,Petrol,110,1,0,1600,3,1050,11250
1409,7900,75,43720,Petrol,110,,0,1600,5,1070,9900
1410,8500,78,43622,Petrol,86,1,0,1300,4,1000,10500
1411,7950,76,43532,Petrol,110,0,0,1600,5,1070,9950
1412,9950,69,42800,Petrol,110,1,0,1600,3,1050,11950
1413,8750,74,42317,Petrol,107,1,1,1600,5,1100,10750
1414,7500,80,42186,Petrol,110,1,0,1600,3,1050,9500
1415,6950,72,42000,Petrol,110,,0,1600,3,1050,8950
1416,8950,,40093,Petrol,110,0,0,1600,5,1114,10950
1417,8750,79,39800,Petrol,107,0,1,1600,3,1080,10750
1418,7750,73,39168,Petrol,86,,0,1300,3,1015,9750
1419,8450,75,38945,Petrol,110,,0,1600,3,1050,10450
1420,8150,76,36537,,110,0,1,1600,4,1075,10150
1421,8500,78,,Petrol,86,0,1,1300,3,1045,10500
1422,7600,,36000,,110,1,0,1600,3,1050,9600
1423,7950,80,35821,Petrol,86,0,1,1300,3,1015,9950
1424,7750,73,34717,Petrol,86,0,0,1300,3,1015,9750
1425,7950,80,,Petrol,86,1,0,1300,4,1000,9950
1426,9950,78,30964,Petrol,110,,1,1600,3,1080,11950
1427,8950,,29000,Petrol,86,1,1,1300,3,1045,10950
1428,8450,72,,Petrol,86,,0,1300,3,1015,10450
1429,8950,78,24000,Petrol,86,1,1,1300,5,1065,10950
1430,8450,80,23000,Petrol,86,0,0,1300,3,1015,10450
1431,7500,,20544,Petrol,86,1,0,1300,3,1025,9500
1432,10845,72,,Petrol,86,0,0,1300,3,1015,12845
1433,8500,,17016,Petrol,86,0,0,1300,3,1015,10500
1434,7250,70,,,86,1,0,1300,3,1015,9250
1435,6950,76,1,Petrol,110,0,0,1600,5,1114,8950
